175;-759374.722187;14938525.802506
176;-758799.052020;14938344.175251
177;-758989.299273;14938435.118986
178;-758782.501045;14938337.390341
179;-758781.992674;14938334.836970
180;-758759.819772;14938325.739628
181;-758751.271389;14938323.638064
182;-758754.920603;14938330.022431
183;-758690.531281;14938297.098078
184;-758694.610133;14938289.394963
185;-758642.312294;14938275.739875
186;-758641.440152;14938269.703994
187;-758753.919602;14938346.605961
188;-758758.902727;14938351.897341
189;-758744.645552;14938369.315260
190;-758763.700150;14938353.959381
191;-758770.224521;14938354.104542
192;-758773.896297;14938352.895226
193;-758778.107971;14938349.921713
194;-758781.594854;14938344.560833
195;-759373.958258;14938534.107378
196;-758780.579549;14938331.533497
197;-758775.311958;14938326.106807
198;-758792.104522;14938310.166976
199;-758768.376108;14938323.865004
200;-758765.676275;14938323.900342
201;-758752.977519;14938333.546581
202;-758751.938316;14938338.962095
203;-758752.389982;14938342.772838
204;-757025.201155;14938915.074456
205;-757031.920904;14938918.437589
206;-756833.015262;14938975.344836
207;-757036.156284;14938920.102513
208;-757036.953964;14938940.315129
209;-757053.870165;14938927.152386
210;-757093.116014;14938942.468372
211;-757028.335513;14939044.484015
212;-757220.842182;14938993.364950
213;-757180.921050;14939116.551062
214;-757271.057405;14939013.851767
215;-757281.783004;14939018.063904
216;-757265.460366;14938964.381104
217;-757319.556865;14939032.349961
218;-757250.051245;14939126.045822
219;-757398.302106;14939029.589542
220;-757401.514129;14939028.061035
221;-757456.160252;14939009.428432
222;-757420.347848;14939120.697932
223;-759375.620611;14938540.917979
224;-758638.002423;14938286.396355
225;-758657.296816;14938292.000848
226;-758641.173079;14938281.239946
227;-758740.214590;14938330.936055
228;-757651.863143;14938939.816936
229;-757925.596498;14938927.037644
230;-757646.092198;14938917.508470
231;-757924.763368;14939013.554162
232;-757979.652727;14938913.033474
233;-757544.290759;14938974.089783
234;-757542.967040;14938971.806867
235;-757556.386818;14938969.099905
236;-757629.221036;14938944.467578
237;-757577.142540;14939059.800676
238;-757638.155488;14938933.176199
239;-757680.098775;14939086.335273
240;-758182.835853;14938147.404459
241;-758187.770899;14938148.443226
242;-758192.722082;14938148.216875
243;-758198.636768;14938146.203829
244;-758203.668672;14938142.407375
245;-758207.841957;14938135.782983
246;-758313.836306;14938173.995639
247;-758209.107047;14938129.580784
248;-758207.655471;14938121.358726
249;-758203.456246;14938114.996226
250;-758196.421244;14938110.384154
251;-758230.183547;14938077.867850
252;-758190.566283;14938109.111310
253;-758186.267997;14938109.301486
254;-758182.137248;14938110.411548
255;-758178.267312;14938112.436325
256;-758173.613027;14938116.800981
257;-757937.409619;14938052.549185
258;-758169.831431;14938125.495058
259;-758169.821845;14938132.018755
260;-758171.448548;14938137.184548
261;-758174.483019;14938141.790243
262;-758179.171901;14938145.687151
263;-758110.541890;14938209.666238
264;-758497.982881;14938209.517119
265;-758492.329837;14938205.792354
266;-758498.002958;14938187.153854
267;-758488.203078;14938205.000648
268;-758484.173850;14938205.449776
269;-758481.183592;14938206.605522
270;-758478.533401;14938208.437570
271;-758474.798532;14938213.693298
272;-758392.076916;14938179.895943
273;-758473.863618;14938217.560769
274;-758474.416310;14938222.901161
275;-758475.719411;14938225.860571
276;-758479.875985;14938230.301295
277;-758482.252936;14938231.598955
278;-758459.601493;14938251.845637
279;-758485.779935;14938232.586896
280;-758490.208947;14938232.502709
281;-758496.382558;14938229.709451
282;-758499.986791;14938225.397141
283;-758512.937279;14938232.758659
284;-758501.464092;14938220.976546
285;-758501.171312;14938215.374713
286;-758500.411821;14938213.211352
287;-757637.435109;14938871.669343
288;-758342.221127;14938180.581849
289;-758372.670783;14938186.987816
290;-758346.831398;14938175.747656
291;-758370.073216;14938196.024307
292;-758317.106662;14938178.508336
293;-758339.754008;14938148.264585
294;-758334.180785;14938146.353885
295;-758330.116029;14938146.069945
296;-758324.069058;14938147.285061
297;-758320.144555;14938149.287776
298;-758314.202443;14938155.642027
299;-758311.661775;14938165.519534
300;-758327.683492;14938184.030573
301;-758312.528201;14938187.856603
302;-758336.254969;14938183.518786
303;-758349.443678;14938169.826912
304;-758349.782175;14938162.201775
305;-758349.762359;14938160.249516
306;-758348.368416;14938157.457201
307;-758369.735791;14938129.469812
308;-758344.422969;14938151.696645
309;-758615.059145;14938261.506210
310;-758609.930659;14938267.728170
311;-759378.521484;14938546.040855
312;-759383.650757;14938551.049673
313;-759390.775329;14938554.493013
314;-759345.091134;14938667.721363
315;-759398.551682;14938555.939971
316;-759405.805532;14938553.816055
317;-759411.621680;14938550.528282
318;-759417.368805;14938544.759816
319;-759420.482003;14938534.968940
320;-759451.343604;14938548.100925
321;-759420.165108;14938527.355876
322;-759416.822318;14938519.334782
323;-759411.157283;14938513.358318
324;-759404.601651;14938509.966558
325;-759412.823627;14938481.301753
326;-759398.405225;14938508.811431
327;-759386.418388;14938511.421783
328;-758064.857497;14938756.150549
329;-758068.994066;14938753.127836
330;-758071.235163;14938749.972124
331;-758090.196924;14938753.321117
332;-758072.986387;14938744.647184
333;-758072.674651;14938739.537582
334;-758071.477774;14938736.287340
335;-758066.626439;14938730.791200
336;-758060.501162;14938728.394181
337;-758061.512177;14938719.318610
338;-758057.008681;14938728.277677
339;-758052.057566;14938729.599243
340;-758049.156840;14938731.383277
341;-758043.577297;14938743.940586
342;-758044.925568;14938749.156767
343;-758048.496985;14938753.934687
344;-757953.454572;14938763.951365
345;-758054.808035;14938757.243559
346;-758059.927652;14938757.579945
347;-758080.688259;14938898.091645
348;-758608.318819;14938276.434998
349;-758609.606111;14938281.662745
350;-758613.397170;14938287.221007
351;-758620.679010;14938291.419856
352;-758616.015378;14938307.461927
353;-758625.615859;14938292.055801
354;-758628.023578;14938291.837532
355;-758633.847741;14938289.772877
356;-758640.194572;14938266.882382
357;-758637.069918;14938262.835513
358;-758634.511390;14938260.822704
359;-758626.416318;14938258.151130
360;-758677.195332;14938172.729295
361;-758621.975289;14938258.428924
362;-757015.325729;14938889.709481
363;-757000.952417;14938893.237639
364;-758599.081914;14938267.952552
365;-757902.336462;14938053.236974
366;-757902.814411;14938059.669585
367;-757905.028251;14938064.705702
368;-757909.490491;14938069.435098
369;-757898.213957;14938077.798805
370;-757914.918764;14938072.101579
371;-757921.622694;14938072.752986
372;-757927.631299;14938071.080550
373;-757932.645076;14938067.464938
374;-757936.085955;14938062.383281
375;-757937.552949;14938056.657952
376;-757935.591577;14938047.024024
377;-757933.531420;14938043.942712
378;-757927.413251;14938039.230114
379;-757919.956975;14938037.558244
380;-757914.025607;14938038.565294
381;-757970.430518;14937597.074122
382;-757907.614366;14938042.512467
383;-757903.958862;14938047.576035
384;-758114.443996;14936924.344127
385;-758120.970423;14936926.102614
386;-758116.805450;14936943.450780
387;-758124.976282;14936926.040510
388;-758130.178088;14936924.685861
389;-758134.427197;14936922.260833
390;-758139.611120;14936916.360327
391;-758169.967478;14936935.404044
392;-758141.926262;14936909.667718
393;-758141.393188;14936901.506737
394;-758136.784782;14936893.463714
395;-758130.621300;14936889.111606
396;-758144.438671;14936852.008569
397;-758123.184086;14936887.420624
398;-758117.266306;14936888.176867
399;-758111.918173;14936890.644852
400;-758107.866934;14936894.226143
401;-758103.933423;14936901.657629
402;-758103.635740;14936910.650818
403;-758080.513188;14936917.205117
404;-758106.859860;14936918.036440
405;-758155.701828;14936721.434407
406;-758152.394223;14936727.833003
407;-758151.821921;14936733.925889
408;-758152.863911;14936738.645015
409;-758155.972250;14936743.921685
410;-758160.422701;14936747.668660
411;-758165.552041;14936749.712677
412;-758159.127793;14936756.874198
413;-758170.638223;14936750.099777
414;-758176.479144;14936748.694698
415;-758181.979272;14936744.953072
416;-758185.993172;14936738.678358
417;-758187.095843;14936732.664083
418;-758186.440263;14936727.811501
419;-758183.790331;14936722.288353
420;-758181.037716;14936719.270377
421;-758177.867913;14936717.071686
422;-758189.506194;14936688.578046
423;-758172.064616;14936715.129045
424;-758165.929539;14936715.267199
425;-758162.624139;14936716.270643
426;-758148.339474;14936711.779760
427;-757259.326246;14940143.651927
428;-757254.595967;14940143.828469
429;-757257.759248;14940119.025435
430;-757250.507431;14940147.436880
431;-757249.886993;14940152.771060
432;-757189.271240;14940130.067258
433;-757253.456262;14940157.467631
434;-757259.383029;14940158.223818
435;-757263.827483;14940154.683671
436;-757208.709054;14940360.879237
437;-757264.513894;14940149.442843
438;-757263.164890;14940146.244258
439;-757341.715332;14940174.959542
440;-756683.805706;14939603.339026
441;-756676.383319;14939606.228071
442;-756674.006053;14939614.868375
443;-756655.009698;14939611.896178
444;-756675.205019;14939618.983253
445;-756681.313416;14939624.131316
446;-756690.242916;14939623.836831
447;-756679.995743;14939651.178114
448;-756693.748007;14939619.551401
449;-756695.286430;14939613.275048
450;-756691.867255;14939606.129199
451;-756710.411820;14939579.997779
452;-756173.521222;14936749.643755
453;-756076.019301;14936640.281929
454;-756168.160548;14936751.176788
455;-756225.888873;14936518.266295
456;-757825.962310;14936930.942985
457;-757832.301187;14936927.419628
458;-757835.226872;14936923.449576
459;-757836.647333;14936918.533873
460;-757836.253200;14936913.454823
461;-757899.124155;14936911.348302
462;-757834.722807;14936909.795076
463;-757832.019675;14936906.475462
464;-757825.678360;14936903.138719
465;-757819.403884;14936903.042860
466;-757812.562365;14936906.562124
467;-757784.729984;14936898.645162
468;-757809.038482;14936911.639578
469;-757808.304196;14936920.110850
470;-757810.876659;14936925.688110
471;-757814.217473;14936928.876307
472;-757821.219556;14936931.348220
473;-757829.054873;14936973.904138
474;-756000.751323;14937182.278838
475;-756036.931658;14937130.920602
476;-756049.354249;14937142.059540
477;-755906.700954;14937144.910540
478;-758434.950225;14940595.184144
479;-758426.737918;14940708.247848
480;-758428.146134;14940720.220917
481;-758426.559212;14940701.053558
482;-758090.923877;14938436.741129
483;-758087.138706;14938444.754265
484;-757964.127251;14938374.180569
485;-758086.882455;14938451.207587
486;-758089.386068;14938458.536134
487;-758091.337886;14938461.262457
488;-758096.521228;14938465.553994
489;-758099.733625;14938467.000249
490;-758109.715201;14938467.750317
491;-758113.924600;14938466.447859
492;-758118.750372;14938463.418951
493;-758123.149324;14938457.979272
494;-758125.419573;14938450.298145
495;-758124.805384;14938443.747029
496;-758120.204585;14938435.543508
497;-758322.308735;14938194.206084
498;-758112.959254;14938430.718109
499;-758107.013022;14938429.485365
500;-758101.863528;14938429.915769
501;-758097.127165;14938431.647513
502;-758202.055988;14936950.883239
503;-758138.972879;14937051.727080
504;-758236.508807;14936969.260121
505;-758180.686731;14937056.692674
506;-758285.504055;14936996.293966
507;-758238.042075;14936962.094782
508;-758290.500070;14937001.264059
509;-758292.395893;14937070.318165
510;-758293.190131;14937008.939456
511;-758303.699513;14936996.139649
512;-758295.803508;14936994.959968
513;-758301.790609;14937010.427157
514;-758306.845256;14937004.282892
515;-758389.830906;14937106.226644
516;-758246.695293;14936943.439646
517;-758405.640441;14937130.414517
518;-758395.097542;14937101.033890
519;-758578.697777;14937350.287421
520;-758383.786613;14937214.664273
521;-758594.381854;14937427.176101
522;-758509.978642;14937441.020752
523;-758602.139414;14937428.375890
524;-758612.892025;14937498.819370
525;-758706.637137;14937663.227050
526;-758733.422561;14937692.727676
527;-758617.035202;14937770.175472
528;-758761.076667;14937665.658282
529;-758778.793163;14937715.094812
530;-758734.409958;14937636.237982
531;-758719.763751;14937628.654925
532;-758702.326246;14937623.856914
533;-758674.099873;14937595.348401
534;-758782.396656;14937587.900393
535;-758627.935005;14937526.424066
536;-758685.581348;14937592.443429
537;-758619.578893;14937496.458768
538;-758620.765919;14937528.980384
539;-758639.978319;14937337.622555
540;-758050.759445;14936917.427027
541;-758063.269684;14936984.479773
542;-757957.406309;14936915.060970
543;-757887.919830;14936909.131481
544;-757913.654515;14937003.805085
545;-758606.192569;14937784.709378
546;-758622.668702;14937775.141631
547;-758489.254367;14937903.097074
548;-758602.583314;14937809.208838
549;-758631.899318;14937777.189153
550;-758639.954922;14937765.856139
551;-758699.894164;14937739.965120
552;-757722.408641;14938485.752369
553;-757567.090201;14938048.116640
554;-757497.038219;14938039.034392
555;-757618.459375;14938011.560783
556;-757566.496008;14938077.516465
557;-757513.321574;14937976.188200
558;-757483.904046;14938037.312209
559;-756871.065378;14938081.219450
560;-756855.637136;14938082.148484
561;-756973.529102;14938023.923154
562;-756922.790552;14938051.045986
563;-756883.671290;14937962.010735
564;-758086.227863;14938883.163202
565;-758067.951705;14938793.372464
566;-758076.317512;14938761.173447
567;-758055.731729;14938908.373071
568;-758097.157352;14938939.401282
569;-758101.288211;14938960.808082
570;-758835.613562;14937908.187559
571;-758840.239732;14937905.547166
572;-758843.029432;14937902.508271
573;-758845.256709;14937897.678132
574;-758857.503622;14937890.608382
575;-758845.686721;14937892.376307
576;-758844.742634;14937888.332729
577;-758842.003854;14937883.760313
578;-758838.767785;14937880.948750
579;-758833.856677;14937878.864980
580;-758832.320114;14937854.865257
581;-758826.250720;14937879.019713
582;-758821.439393;14937881.313293
583;-758817.740929;14937885.065604
584;-758815.519633;14937889.908422
585;-758815.028926;14937893.515271
586;-758815.874193;14937898.773545
587;-758808.230119;14937913.644281
588;-758818.472389;14937903.422739
589;-758821.865942;14937906.506635
590;-758826.758266;14937908.644447
591;-758832.077176;14937908.996319
592;-758789.548191;14937727.477245
593;-758783.590934;14937712.740920
594;-758733.853803;14937745.189061
595;-758811.950969;14937793.066826
596;-758844.338929;14937769.269602
597;-758729.663434;14937868.834962
598;-758794.393526;14937705.808930
599;-759965.187391;14938614.500011
600;-760001.781179;14938534.197440
601;-759920.259180;14938654.724411
602;-759890.446964;14938714.882897
603;-759898.299884;14938804.945244
604;-759545.932039;14938567.624157
605;-759544.699054;14938572.472208
606;-759656.081252;14938595.637099
607;-759720.823663;14938615.265717
608;-759735.513328;14938619.989452
609;-759725.604994;14938635.278208
610;-759745.149877;14938623.327638
611;-759852.695375;14938662.582142
612;-759788.076067;14938649.651738
613;-759841.358561;14938674.298751
614;-759423.455550;14938435.147294
615;-759438.711865;14938227.733117
616;-759248.481756;14938375.946831
617;-759501.828521;14938115.568116
618;-759315.713595;14938180.483529
619;-759634.795488;14938149.365237
620;-759495.358726;14938088.302555
621;-757319.203537;14938727.139108
622;-757317.079686;14938727.804129
623;-757340.028693;14938723.695371
624;-757304.054242;14938731.866958
625;-757310.461217;14938670.528806
626;-757277.229471;14938742.761078
627;-757281.233892;14938758.977196
628;-757267.291990;14938746.424444
629;-757238.250427;14938757.331800
630;-757259.812757;14938723.743311
631;-757221.442726;14938763.667157
632;-757250.407895;14938789.694575
633;-757204.319532;14938769.942064
634;-757213.416006;14938701.833592
635;-757192.618798;14938775.365721
636;-757195.794517;14938742.345380
637;-757234.286773;14938867.708560
638;-757391.472760;14939012.843031
639;-757219.066613;14938819.644547
640;-757140.698770;14938897.139602
641;-757211.963122;14938796.666584
642;-757249.085524;14938811.207261
643;-757349.029179;14938672.676805
644;-757401.503637;14938677.456479
645;-757357.767864;14938618.910316
646;-757475.331561;14938681.246303
647;-757399.450911;14938721.241241
648;-757408.735867;14938622.755474
649;-757493.309402;14938682.986856
650;-757445.457075;14938615.199986
651;-757554.540692;14938692.190520
652;-757465.227821;14938613.802424
653;-757544.110620;14938732.063593
654;-757568.431017;14938592.707882
655;-757171.759130;14938331.689068
656;-757171.422922;14938330.379545
657;-757232.262038;14938332.229314
658;-757171.026133;14938329.692482
659;-757170.042119;14938328.743002
660;-757168.562334;14938328.148118
661;-757167.212763;14938328.143091
662;-757166.165923;14938328.484299
663;-757165.460611;14938328.925549
664;-757165.074289;14938329.278065
665;-757043.851541;14938319.442112
666;-757164.295176;14938330.454528
667;-757164.007816;14938332.347782
668;-757164.380652;14938333.641268
669;-757164.729761;14938334.226963
670;-757166.082537;14938335.396990
671;-757100.915389;14938352.893243
672;-757167.995453;14938335.832788
673;-757169.305039;14938335.564995
674;-757188.342053;14938412.005180
675;-757170.847291;14938334.477151
676;-757171.522917;14938333.315440
677;-757232.431794;14938333.138026
678;-757237.579864;14938332.187937
679;-757237.418199;14938331.280776
680;-757335.859582;14938331.749853
681;-757236.726777;14938330.249020
682;-757235.951363;14938329.743011
683;-757234.755560;14938329.548400
684;-757233.859920;14938329.757179
685;-757238.214651;14938259.725432
686;-757232.935665;14938330.421618
687;-757232.450033;14938331.204713
688;-757232.820487;14938333.823542
689;-757233.507726;14938334.439466
690;-757234.493117;14938334.812792
691;-757235.419384;14938334.794341
692;-757250.915996;14938446.594926
693;-757236.137016;14938334.551444
694;-757236.873871;14938333.989429
695;-757237.373555;14938333.220556
696;-757340.273665;14938336.423485
697;-757345.243985;14938332.199833
698;-757333.741657;14938402.752597
699;-757340.800188;14938327.024769
700;-757442.696159;14938332.976485
701;-757345.151566;14938262.179921
702;-757440.922445;14938398.546400
703;-757502.769729;14938406.736826
704;-757732.915828;14938226.290420
705;-757793.233742;14938170.019322
706;-757892.439205;14938082.801874
707;-757184.284876;14938000.556901
708;-757182.595838;14938046.139861
709;-757079.891281;14938001.671887
710;-757180.865935;14938098.851181
711;-757106.155595;14938041.555468
712;-757178.319265;14938149.826580
713;-757103.717064;14938095.122223
714;-757175.610628;14938205.716711
715;-757235.781012;14938151.754773
716;-757173.396249;14938258.807920
717;-757241.190861;14938207.344959
718;-757094.080984;14938258.294633
719;-757253.180871;14938153.452544
720;-757244.929320;14938144.158424
721;-757350.837716;14938156.364399
722;-757246.408663;14938101.555570
723;-757243.755316;14938161.007274
724;-756990.884963;14938034.649987
725;-757101.602643;14938147.171707
726;-756946.510196;14938086.786650
727;-757454.534928;14938161.334716
728;-757564.673787;14938167.933458
729;-757450.944402;14938178.008731
730;-757563.711886;14938216.446785
731;-756989.784807;14938177.195660
732;-756978.216909;14938154.389237
733;-757250.179883;14938051.633236
734;-757298.276393;14938104.706172
735;-757251.642546;14938004.957625
736;-757299.181339;14938052.320611
737;-757239.739123;14938004.036708
738;-757348.272632;14938211.498591
739;-757007.661521;14938211.598204
740;-757448.844994;14938215.305284
741;-757447.056883;14938264.674478
742;-757534.496562;14938266.622353
743;-757562.980236;14938253.256403
744;-757495.701022;14938216.505494
745;-756874.358675;14938316.637045
746;-756891.235939;14938228.162690
747;-756955.572941;14938317.166240
748;-756902.946517;14938165.951399
749;-756848.816969;14938208.414336
750;-756916.052042;14938097.378558
751;-756879.019424;14938092.680877
752;-756919.121129;14938070.021837
753;-756955.185666;14938184.446000
754;-756933.534263;14938061.082179
755;-757467.564646;14938106.315484
756;-757421.139472;14938028.901370
757;-757463.266290;14938105.675998
758;-759330.957960;14938673.908996
759;-759328.383549;14938680.413459
760;-759328.652086;14938685.918740
761;-759161.749851;14938707.732098
762;-759330.419964;14938690.212986
763;-759334.428895;14938694.545498
764;-759338.492192;14938696.628558
765;-759314.671679;14938800.460684
766;-759344.979146;14938697.274508
767;-759351.971220;14938694.546895
768;-759355.685313;14938690.671044
769;-759357.751252;14938685.809995
770;-759395.190038;14938699.812826
771;-759357.762664;14938679.240038
772;-759356.292713;14938675.360415
773;-759353.498935;14938671.733938
774;-759350.182378;14938669.344577
775;-759339.153023;14938668.149329
776;-759334.518984;14938670.349649
777;-759308.309156;14938938.983612
778;-759322.302019;14938900.450339
779;-759300.741870;14938934.440539
780;-759302.077770;14938952.649391
781;-759350.323591;14938943.522837
782;-759312.040748;14938910.286866
783;-759288.424676;14938794.936916
784;-759282.122316;14938921.134025
785;-759222.656136;14938892.836390
786;-759295.320053;14938947.385481
787;-759825.998840;14939214.466633
788;-759537.927035;14939106.151330
789;-759813.801113;14939233.374039
790;-759393.064296;14939010.729803
791;-759840.019531;14939019.504788
792;-759811.439156;14939277.635462
793;-759281.544404;14938999.162379
794;-759819.409044;14939294.709633
795;-759808.749483;14939255.303105
796;-759831.931180;14939308.830253
797;-759847.949295;14939318.814328
798;-759861.345047;14939323.059801
799;-759823.396446;14939452.728565
800;-759875.329072;14939324.374266
801;-759889.265591;14939322.704755
802;-759901.133400;14939318.746812
803;-759912.023514;14939312.629319
804;-759914.640463;14939310.710686
805;-759925.325487;14939300.333618
806;-759933.382952;14939287.825922
807;-759939.243560;14939269.592093
808;-759939.558515;14939250.442695
809;-759934.301618;14939231.998522
810;-759921.865953;14939213.628026
811;-759906.974176;14939202.015360
812;-759930.190280;14939061.825088
813;-759889.393390;14939195.097942
814;-759870.562755;14939193.463581
815;-759852.055883;14939197.218556
816;-759142.311937;14938570.898929
817;-759059.928338;14938847.793946
818;-759158.930389;14938509.152547
819;-758850.923683;14939105.639076
820;-759067.474400;14938901.173327
821;-759023.241684;14938823.237416
822;-759069.355341;14938894.478107
823;-759048.384242;14938857.891771
824;-759073.979788;14938862.217351
825;-758990.708126;14938797.541382
826;-758954.012129;14938822.942395
827;-758977.266088;14938827.579052
828;-758947.607857;14938821.736139
829;-758979.686781;14938833.105326
830;-758956.486439;14938862.584216
831;-758839.989286;14939101.026681
832;-758341.219362;14940207.376423
833;-758284.213301;14938746.221480
834;-758551.218320;14938754.066038
835;-758321.474476;14938910.804283
836;-758285.597657;14938738.393443
837;-758573.473227;14938756.388051
838;-758533.143597;14938922.837793
839;-758861.539757;14938810.000651
840;-758578.673242;14938748.830951
841;-758949.232057;14938835.826059
842;-758832.605181;14938889.813398
843;-758962.488791;14938839.662086
844;-758988.281864;14938845.973778
845;-759286.328953;14938969.307285
846;-758359.468631;14940297.305556
847;-758983.747691;14938829.169138
848;-758701.545355;14938762.172083
849;-758637.455029;14938755.868124
850;-758724.785212;14938747.954056
851;-758576.461489;14938732.334307
852;-759445.099333;14939925.778403
853;-759439.366821;14939923.743278
854;-759433.286587;14939923.474685
855;-759427.395149;14939925.018031
856;-759423.382859;14939927.302845
857;-759383.498162;14939897.468821
858;-759419.988350;14939930.432738
859;-759417.141404;14939934.336571
860;-759413.787496;14939941.359977
861;-759415.673238;14939948.617331
862;-759418.731618;14939955.315878
863;-759422.874739;14939959.686130
864;-759349.228762;14939972.163210
865;-759428.107560;14939962.662995
866;-759433.986969;14939963.976871
867;-759439.993091;14939963.539423
868;-759444.362594;14939962.015062
869;-759441.077378;14940078.151700
870;-759448.265127;14939959.559286
871;-759453.236476;14939953.722891
872;-759506.736570;14939979.923680
873;-759455.689107;14939946.457176
